"V1","V2","V3","V4","V5"
0.332518055394098,0.52444218754224,0.228461405765118,0.151558231790686,0.493296367475658
0.343784993441844,0.511456474822388,0.144254199154239,0.0975631770971229,0.491641236957597
0.456845676967726,0.497704446633122,0.176362873530904,0.132843172863479,0.468492369769553
0.294253738372099,0.434385176418255,0.227758092446186,0.082213508342915,0.478167008590113
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.39557787879531,0.468805425969469,0.241338318038663,0.0830115785714369,0.458512815834845
0.313070954844374,0.534327752789765,0.196346156501038,0.19857616282925,0.512188368844092
0.296228408919276,0.510586831617819,0.210726271476653,0.134101433767629,0.48369113007225
0.322176673704418,0.510381179758072,0.132604490725433,0.147000531850954,0.470986727999257
0.305044425025157,0.458827737949824,0.214113689419057,0.0917524333534613,0.485570398117818
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.309622848405828,0.469093975625914,0.162508920899897,0.135065527927906,0.514137910575441
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.298659922536346,0.529177376374228,0.228061846621843,0.171586168117726,0.469371108404924
0.311314632049202,0.577852374512299,0.180314241680623,0.178983430488456,0.476497614362093
0.342707310499242,0.535418295296089,0.195336210870936,0.144339194882272,0.494016466038666
NA,NA,NA,NA,NA
0.341610258929022,0.538002032267769,0.186012400779674,0.146931018598942,0.469051472011839
0.274419603426144,0.457236986242291,0.222528049873262,0.201502752628858,0.4380446004488
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.333965304588482,0.447602399722498,0.183873285323913,0.134587470941183,0.496037887907484
0.281795411847803,0.496909753838391,0.227910350454281,0.185918402030446,0.461184013040032
0.329332887947978,0.523092578514853,0.195583114932676,0.143345563284025,0.486728975403987
0.302191721273565,0.508117741168693,0.182432070253644,0.116717135457345,0.479459674452636
NA,NA,NA,NA,NA
0.447140394049356,0.526383589956886,0.21183783569814,0.200099344897257,0.539173308097701
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.408403595770366,0.46899664953351,0.149474366668927,0.120198258934127,0.4795327608216
NA,NA,NA,NA,NA
0.303437731067131,0.545874200091484,0.173095230622164,0.162819802638142,0.496146736953285
0.390356988438267,0.488927663963701,0.209685293278357,0.123437785602955,0.488306870934489
0.381358005080594,0.482449437116432,0.190121590783453,0.188467997778003,0.514742421003297
NA,NA,NA,NA,NA
0.358229060797842,0.477573251035469,0.195287792003227,0.181501853130746,0.473563625189013
0.402982533966469,0.441521033073083,0.210549114529272,0.179161779472886,0.487067608672339
0.362553098303241,0.516409163749075,0.23805657119502,0.120354652551632,0.465856163484171
0.334372379175126,0.517152875994368,0.20683526871451,0.165641726370062,0.475621576119241
0.273340689034278,0.454452238346597,0.248357978874332,0.150675507271975,0.497300740853816
NA,NA,NA,NA,NA
0.319230784370066,0.467943442559331,0.179626798245331,0.127269944958068,0.506258708316056
0.391882025640553,0.537313265992175,0.244995081101054,0.118155805885107,0.500410210780639
0.302388709298251,0.462701511408854,0.218782622815179,0.168889602931096,0.484883725456059
0.354394657608253,0.479846260502261,0.158436613676973,0.13417991297313,0.496302376029376
NA,NA,NA,NA,NA
0.304883306233663,0.467237581623506,0.191552327546933,0.160510843106485,0.532810565507964
0.316440292488451,0.487059971425983,0.233992062297947,0.170651590096131,0.50446101684281
0.457836714592857,0.451356838737506,0.155505797394483,0.156898434460397,0.495695695898446
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.308840868341502,0.504933587753606,0.224879143717783,0.164824490581214,0.477181620875832
0.393314347807498,0.453259598814215,0.154033202338274,0.114637009570344,0.454493662487045
NA,NA,NA,NA,NA
0.428597671462246,0.440351717139068,0.203001242722492,0.111985213876902,0.469239515268421
0.293110734958972,0.474431531131282,0.188117077728409,0.205373164069301,0.504000455808651
0.361853335090059,0.530057325234647,0.1989404217115,0.144291249255974,0.50857917188837
0.359691398433508,0.515134627838969,0.170601205586859,0.15321237960566,0.500381941335861
0.307608106767955,0.493776026071445,0.204761691040557,0.111681665310955,0.487060119650777
NA,NA,NA,NA,NA
0.219899346222198,0.454357356554925,0.209629052070232,0.127906969955538,0.525120926328155
0.409532738676089,0.481108402758013,0.166089454349709,0.111146727688981,0.493583766524828
0.29879942728533,0.500343590236719,0.1990863003526,0.188485072687635,0.492937576868595
0.31893425021461,0.487353290614982,0.176487673963001,0.146306786867857,0.490856042911821
NA,NA,NA,NA,NA
0.285246932091396,0.445978664286216,0.227591125437388,0.156579635949323,0.522089513912992
0.301083919302521,0.478452152833874,0.196990381884519,0.139104787319471,0.514990424823796
NA,NA,NA,NA,NA
0.248570569866145,0.481772723278624,0.208400578769313,0.128405169340226,0.508805852329841
0.348623306339474,0.530390516412604,0.153918783464412,0.192163877295884,0.516567968118229
0.354828049635997,0.477385460999941,0.177636876797753,0.133022331534101,0.473023056950742
NA,NA,NA,NA,NA
0.329307111046492,0.436438988945821,0.21295005673935,0.145574900832049,0.479061918400268
0.487639597674437,0.44797404996391,0.177996753455184,0.217090398843815,0.497786627421151
NA,NA,NA,NA,NA
0.325550172800185,0.471535310564156,0.190574593145176,0.16753398551203,0.470532681982871
NA,NA,NA,NA,NA
0.291824423175973,0.459631712630194,0.188717371236146,0.117784149864947,0.480026690744531
NA,NA,NA,NA,NA
0.321283565883757,0.475999121679032,0.155689223748004,0.110232698537335,0.464101249903846
0.361881737935964,0.488269953499491,0.236693111235555,0.118319444507111,0.461229226063315
0.347496955889348,0.462155129076165,0.170944400040772,0.156930111062429,0.448723624418294
0.371229762741558,0.48823085007526,0.196932992496003,0.209916200922157,0.48365068085489
0.307549810859373,0.469530811456081,0.160490456679337,0.139226646383161,0.465968572128754
NA,NA,NA,NA,NA
0.458808128068899,0.471732379476224,0.199941267319769,0.150163203180069,0.467506945632382
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.331191404434115,0.505218512673827,0.216027587949478,0.150132054461116,0.509436216636331
0.388668746456382,0.506080478575041,0.214747279677436,0.154737966673174,0.485322110403272
0.330713519587108,0.548038112940886,0.193252069235157,0.167917338914753,0.508491235542139
0.282760583145258,0.477092645882216,0.229364372152433,0.126960635923144,0.485277635681888
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.313343059181452,0.494281724750909,0.184319731037672,0.116651452117239,0.485413509269083
0.330079876069242,0.521087660609423,0.19981703115733,0.105801313251363,0.499815171600949
0.36754226306564,0.466836051050563,0.204873495529023,0.179582497409311,0.474231703448847
0.389417325951395,0.499242552478743,0.171846791621933,0.132110250526308,0.472789292424924
0.344441632031265,0.432610322801116,0.195442486716092,0.168980051563483,0.471198714117469
0.411282485695603,0.477280861513988,0.209538592751779,0.113872748789784,0.467368484938021
0.324712966352736,0.482468302613745,0.212796894264832,0.0962642072357559,0.529968220650983
0.320381992635,0.475857040735128,0.220055101263956,0.0786456154597606,0.469185526046379
0.312156334142115,0.481236912747992,0.182103926102196,0.166824571965217,0.487605245638682
NA,NA,NA,NA,NA
0.398144462439393,0.445880098212332,0.211316632750636,0.111652992689685,0.491584501585264
0.322277374290303,0.497400576411627,0.223956748243002,0.0842776699530749,0.500919506390836
NA,NA,NA,NA,NA
0.296054553315945,0.519201977277905,0.259160651232946,0.130183218365239,0.460559768144921
0.335115447647245,0.51866369919418,0.234547113662518,0.218900661816581,0.497612912910595
0.422169688151817,0.497769152034015,0.241541779654042,0.144032160020688,0.499075361809988
NA,NA,NA,NA,NA
0.326455449535528,0.479694292037296,0.203815659476772,0.085924377807325,0.469307833709939
0.343443396287192,0.425695506926732,0.255531075031378,0.155223622450565,0.482629266698036
NA,NA,NA,NA,NA
0.324276266177294,0.503822319732122,0.230623322709258,0.149078185060843,0.487929829234866
0.289281958418581,0.473510123758605,0.221056678193593,0.1687437527575,0.501732546763766
0.336794395656907,0.448244020735562,0.195276079786208,0.216226366309616,0.473081202676553
0.325869620092444,0.471675626800819,0.202980606710543,0.1314957047067,0.483503413847797
0.429192696398303,0.515000114453586,0.152169082009461,0.186321864505295,0.494355137884294
0.254686397780205,0.502057005661559,0.183870647355653,0.182945927743796,0.510230826824826
NA,NA,NA,NA,NA
0.321532338599165,0.499652683638795,0.201329683949286,0.11661199941171,0.491018494381768
0.453808973627505,0.520194865313351,0.228228509153616,0.141889450706046,0.498813530304339
0.309786055953369,0.488049890237051,0.195836327641956,0.163516481684283,0.500461527372226
NA,NA,NA,NA,NA
0.315500217247409,0.449111144798879,0.178942044764958,0.103703423717427,0.487786096237983
NA,NA,NA,NA,NA
0.316946823524372,0.452902014623929,0.15471580814016,0.126702052610823,0.503760420625453
0.286616597919745,0.500805850760225,0.193319347931229,0.175589508409549,0.516165196683089
0.409899286186864,0.447808442368663,0.176777375918341,0.120115210281588,0.501607014456851
0.425996553719615,0.503599693110097,0.21229815893083,0.135203182560322,0.476183295705786
NA,NA,NA,NA,NA
0.267886334380545,0.457336528418168,0.161238861642192,0.131121467467658,0.458022610453281
0.196842506797846,0.444874978297679,0.179382263208078,0.156368491000503,0.483918810102617
0.270157491717761,0.436042437054815,0.236139641048201,0.101976002451102,0.476036212283687
0.274040925615023,0.484073196492779,0.178676262574479,0.133902745291162,0.454183352053103
0.26815191189025,0.504751021550619,0.16649975286982,0.121200195318723,0.505309936754314
NA,NA,NA,NA,NA
0.301513498952735,0.515400595137061,0.247183510551213,0.121503965997847,0.491266385488524
0.38456413941284,0.392526083349124,0.190929021976025,0.107041502128176,0.492590392519372
0.333860100088474,0.529483260675784,0.191036646086509,0.110785079837993,0.489744581994491
0.34496570484737,0.465615128609513,0.193202006372131,0.160023425261614,0.475248912880201
0.322796263099081,0.507343866163391,0.190928844683465,0.130020248573823,0.498078236540638
0.284910376396833,0.493033758419761,0.200602796944195,0.181335465803908,0.468820222268269
0.259438042769907,0.535921585311592,0.187270849904465,0.172536252833743,0.491916930087667
0.457151734484917,0.530924361556283,0.173460515631357,0.173268411037438,0.490029461877952
0.32554365629138,0.538447194491555,0.189106436535054,0.137825680501248,0.482793696818412
NA,NA,NA,NA,NA
0.392374727294796,0.538800512911046,0.130538405064229,0.143392713852117,0.507037117118532
0.471249370877747,0.455896131167428,0.196116644243269,0.15989762054226,0.495659889199983
0.303323459233834,0.501077418911966,0.179315354067482,0.183197085005234,0.475753911487765
0.348325968705732,0.478005836080573,0.179426252560631,0.145701767362404,0.485414470283008
0.296573888121285,0.410527408949403,0.194258905887859,0.16971997212597,0.483568990085531
0.271446435990699,0.491547495210905,0.184567407166809,0.156373783290923,0.550329901080342
0.332978365795482,0.469071957454498,0.192800755952944,0.150620224418227,0.547470889104662
NA,NA,NA,NA,NA
0.378802413622627,0.512958390948543,0.179634007014488,0.177450086106318,0.485442714643295
0.507479806683939,0.422482628440742,0.191205513195472,0.187220082382492,0.453910592522037
0.299693689017103,0.504400555089408,0.190828237006081,0.119882441411406,0.508075249625941
0.304112151953748,0.483970738577873,0.218308015452271,0.115574868802542,0.453854336638628
0.355782963690812,0.46093296061605,0.225915812832761,0.210124609217904,0.443604829926666
NA,NA,NA,NA,NA
0.336311793436801,0.460785608902226,0.176232117708589,0.142264078654693,0.469852662394406
0.3538274330963,0.503652290785947,0.250906564434628,0.076994733625527,0.507736040836063
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.237005508146696,0.448793664904727,0.216218083548375,0.168524734070053,0.506644268439201
NA,NA,NA,NA,NA
0.341613596734179,0.460612037687942,0.17110527939297,0.080453495071545,0.501673243019685
0.35654667099486,0.469673090291662,0.141102745004777,0.198221884163295,0.487980880122603
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.271654066472267,0.481645618431791,0.244836238391405,0.155647650327302,0.474199099456317
NA,NA,NA,NA,NA
0.227657801379984,0.507170158428287,0.194563590509422,0.129348074526752,0.459752359884585
0.313734800076732,0.446177620827181,0.219683246483122,0.10391048875086,0.492697333175863
0.262723332691187,0.504593836821334,0.166118004233989,0.139221917204481,0.476059223869273
NA,NA,NA,NA,NA
0.425369934784951,0.488871459509548,0.197422392154269,0.134058717479233,0.50816669466337
0.442813937431551,0.420019577402951,0.197185397316983,0.138980836964151,0.493019519256077
0.287050123226189,0.490682783434202,0.170493315364451,0.137972737409246,0.505432628612464
NA,NA,NA,NA,NA
0.30412017543778,0.496364301206768,0.256408013664385,0.125692012543356,0.490335536441024
NA,NA,NA,NA,NA
0.333988108939564,0.467497703001424,0.203708512613072,0.174839952880547,0.479311419454062
0.31267079187941,0.46434335938219,0.247840494150726,0.119307648358479,0.442646435211234
0.32566050413622,0.493852751105402,0.174490424091857,0.0647101745797487,0.474369819903682
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.249986840666571,0.501824194320636,0.176061648353489,0.155510658216496,0.455087969758085
0.346729687229501,0.418835699785851,0.144477683069601,0.11422331740209,0.50204524309569
NA,NA,NA,NA,NA
0.2766417491894,0.516904039641552,0.2027978386416,0.142311778683569,0.451852048016953
0.302441732739027,0.498768549117272,0.233459647190208,0.147639999047215,0.487829631380666
0.315965558257569,0.508700948550712,0.223356545972485,0.17948465081935,0.512038180890302
0.286231669631015,0.444741673357622,0.223335756018404,0.162891260096505,0.497898754176122
0.254261249098588,0.476423049409447,0.22001568323103,0.17117172554044,0.443495456437573
NA,NA,NA,NA,NA
0.294549012350485,0.474270618203616,0.190065520306596,0.165698267357754,0.468971637247485
NA,NA,NA,NA,NA
0.363109079386272,0.440815296476997,0.17499626678823,0.16924486114416,0.483460303818041
0.471039738634225,0.510947909352903,0.183044077649961,0.142965294817505,0.496085199074267
0.323976566343623,0.52412107287656,0.188327473269197,0.163554075842415,0.472892647353868
0.346063092872822,0.444435171885832,0.190492002404109,0.190979559756724,0.49648526144836
0.319563033469271,0.45435821073345,0.178199186665597,0.191757178584042,0.441079512845411
0.286165388572763,0.485401895490777,0.231459392416461,0.145727654995552,0.501557189191629
0.487460439594043,0.503286269101281,0.184981806884348,0.154172990852539,0.455077784340019
0.440668342915928,0.578585480597307,0.202333538410862,0.141060832747853,0.517201865690994
NA,NA,NA,NA,NA
0.316820307553463,0.479158083414001,0.145197020690795,0.196239491764849,0.528452522479617
0.35062385633643,0.458965870815953,0.240497614369146,0.119716233408023,0.51796373917057
NA,NA,NA,NA,NA
0.342335179237488,0.463596252114392,0.186597873029508,0.157671776062781,0.487224878739497
0.295530328146075,0.491521558835011,0.161512049866345,0.103071619552183,0.475837416648794
NA,NA,NA,NA,NA
0.369716775793276,0.470250684252096,0.182675594826495,0.14107773601238,0.504874622058662
0.34109190376977,0.476120030558943,0.221669026604898,0.174017299495713,0.485051002433504
NA,NA,NA,NA,NA
0.307969956563286,0.427749983224097,0.175784795955216,0.166262099522071,0.46802505983679
NA,NA,NA,NA,NA
0.27412112871293,0.48417320594684,0.258286434364018,0.137540376457318,0.471817092144702
0.356289795736828,0.476450222479326,0.172184916439257,0.117203439854229,0.471715341777911
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.442490980101203,0.474912394641322,0.234493186391551,0.145784777098778,0.519940737870736
0.302620708579312,0.486002202072072,0.220401576334176,0.107122230474655,0.531367187496286
0.355872802288462,0.524557746587274,0.181320945585175,0.0902622192528059,0.50086013977001
NA,NA,NA,NA,NA
0.315275925894302,0.511431182542951,0.182172584999416,0.126867966170164,0.48370731166542
0.36947568073748,0.47797797594549,0.174191629724953,0.129690894900082,0.439953441904371
0.297054547542169,0.488202368435236,0.165510948850433,0.160554455923429,0.51499240486145
0.353771795324919,0.434935247266376,0.220246992712123,0.176857107361587,0.496561357089722
0.369104639768048,0.47071526103158,0.240857456670743,0.185819330524236,0.494225117356322
NA,NA,NA,NA,NA
0.34714774407141,0.434523008440838,0.240293743561552,0.124836720903521,0.46731338403418
NA,NA,NA,NA,NA
0.318611811122065,0.414395721310111,0.209714480676147,0.10647903671945,0.490462013425674
0.319568212085302,0.492317439947244,0.197358414710069,0.184884819694607,0.497700530004388
NA,NA,NA,NA,NA
0.300561160753063,0.510690145222074,0.220640951772749,0.128611981843884,0.491200955470391
0.303010408368407,0.505658512420196,0.190835762315232,0.116161400647924,0.437863827424108
NA,NA,NA,NA,NA
0.338538236837448,0.491165738753222,0.175377675532641,0.113759223955906,0.463952583230587
0.270757779053085,0.461106217899276,0.240369120484191,0.169467468736739,0.46405130704909
0.35695888962464,0.447864654637265,0.185138106195746,0.190715266676356,0.503570131987069
NA,NA,NA,NA,NA
0.435276259776677,0.507894517291099,0.170517046526819,0.179074054004694,0.441879605930216
NA,NA,NA,NA,NA
0.316383082981597,0.467393983742865,0.216057725010187,0.12792537037997,0.504630598993716
0.33060937236768,0.473904977268916,0.195559844327058,0.140194722282848,0.506181621668981
0.398070088155256,0.512703769538904,0.179869137512272,0.146283638747595,0.452257289334098
0.294485266041337,0.44466927014247,0.149829957766276,0.148199468890782,0.449794686686913
0.41042111105432,0.479151802791961,0.22413214809318,0.1420433079656,0.471315404704162
0.321765791793525,0.500339019746529,0.199953282337426,0.155389493109261,0.480288964202131
0.222880685046559,0.470267781191822,0.181066380332983,0.140157624434626,0.52764505438376
0.288014011071131,0.453268799646156,0.217635644407993,0.162326027443597,0.450755783542493
0.367885530928688,0.441222206635628,0.228232197923528,0.147929735279412,0.471837433865464
0.289182441009177,0.527849232315488,0.215647785430203,0.126014978897244,0.519643980100496
0.382117572193643,0.483453635807418,0.23858366288806,0.118067717742776,0.512541684382447
0.340192373275167,0.437063126009859,0.14441967747639,0.173137681529446,0.484111248420428
NA,NA,NA,NA,NA
0.312703805509333,0.467894124647079,0.153792465291931,0.133437848200686,0.49049266618662
0.404543435375696,0.488417740194903,0.186941843827779,0.132454728404712,0.48767308807766
NA,NA,NA,NA,NA
0.332279658768154,0.530679077160419,0.181607155947264,0.133906646573608,0.475259473548041
0.341314015324872,0.514507915636389,0.189005174663613,0.102588401245779,0.496072039251458
0.306479054488625,0.523996254869523,0.225134326550143,0.120437530298969,0.523438454158824
NA,NA,NA,NA,NA
0.357416218788874,0.4972366087463,0.160920065523122,0.156588895890261,0.506389921698725
0.388662460295961,0.441244057683418,0.172415914876059,0.160638781522591,0.504290956001071
0.4215192503713,0.483059421731618,0.219582823817678,0.181438246160393,0.476300064935086
0.297273806848328,0.510542656199465,0.159734669312881,0.19530410346528,0.445397600414773
NA,NA,NA,NA,NA
0.321664927832616,0.499998384988318,0.191796402168967,0.0802499210543316,0.491645437622785
NA,NA,NA,NA,NA
0.326184265213287,0.499475832334686,0.170291321678401,0.0988090784365426,0.468900618604554
0.362547928264829,0.508148763563648,0.231127483104875,0.110931140929433,0.490839462015212
0.289562466168517,0.544266271499971,0.191652588582702,0.186443359969069,0.462730498199596
NA,NA,NA,NA,NA
0.293803414799943,0.480074827138013,0.169889875722395,0.149817759589987,0.482154229642882
0.4545181514876,0.457683998571619,0.210382489751536,0.111103888226229,0.483291664311504
0.279370729777527,0.511500267170978,0.152534143375014,0.103038638124157,0.438023664501283
0.408441154641674,0.506334003425718,0.210393029310458,0.121866247178739,0.494016579886161
0.243177581811806,0.483646329285725,0.169616471877852,0.168636679385902,0.490575597312985
0.388292305675409,0.432850409548275,0.206606692310848,0.180379474174035,0.501963320628709
0.27580117448601,0.468587463335482,0.265546539694324,0.156682451125441,0.467762571974508
0.287523833938286,0.461870826363377,0.202708167718535,0.147983958889137,0.477406954963624
0.490262036465354,0.521443766679062,0.238395356292189,0.16328320997832,0.490844005441726
NA,NA,NA,NA,NA
0.318633732617389,0.487420318932456,0.163095448081706,0.111895832479516,0.496432916006082
0.333064392703839,0.493697405983032,0.198217613425108,0.192615297797625,0.506208350024007
0.263264112370824,0.447192301662307,0.216427076787948,0.175523525431022,0.470654217286902
0.326906912949464,0.425607770412092,0.188796632890441,0.180978643175925,0.486096779074519
NA,NA,NA,NA,NA
0.334827502741042,0.478711265386192,0.19885945737925,0.143298551232303,0.472077351517415
0.305552406395002,0.495254140328978,0.256382347601869,0.127442940103153,0.463969396621759
NA,NA,NA,NA,NA
0.353975829047149,0.500362556977841,0.210848321471512,0.0947258780104446,0.458824318837875
0.269913534248292,0.43792436375304,0.166821205625057,0.113163794937452,0.497532987064946
0.285462738695232,0.538510507470187,0.168794861310855,0.144373442660756,0.469855706314397
0.333028521927943,0.465315229107867,0.238445028606452,0.147052090318925,0.526569856431853
NA,NA,NA,NA,NA
0.327031029140421,0.485603801760571,0.174020159936064,0.14115140238432,0.421732690150208
0.341859782158854,0.484846487190022,0.170786608178477,0.133309974377496,0.503545856345401
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.340587646897645,0.455537798151811,0.190582115043334,0.110753420174205,0.519035554984317
0.307885143108085,0.506157097258529,0.170045453116897,0.16900532596326,0.481222047112494
0.317893971065954,0.540957407077258,0.22275983054346,0.166357650554821,0.475375649847042
NA,NA,NA,NA,NA
0.344751783650383,0.496208910999635,0.213320511858376,0.144770366086878,0.49319993205258
0.327137531689027,0.523520366811505,0.236449870261951,0.116895760982864,0.484635244062247
0.426653612733535,0.456283780996659,0.225425446785125,0.172574833799555,0.490251586853137
0.369064200092092,0.444293733090259,0.158068402631622,0.203774256213151,0.494298900631494
0.351470186850358,0.423473833021156,0.197581064074713,0.110002747087462,0.481442069007342
0.250297121789747,0.425774886763594,0.211154831560026,0.155587464738783,0.464073281723203
NA,NA,NA,NA,NA
0.379339772397661,0.427612326018142,0.18653404054631,0.110781621322332,0.484968754390182
0.272271406743688,0.502581418077623,0.185893882199205,0.163113144499498,0.514846048405634
0.288837069627801,0.475937696519423,0.196589328066432,0.140527694771703,0.456081123186751
0.292566468969051,0.529939904049636,0.211156839630085,0.170928329309485,0.509730026852145
0.286920612193796,0.52671718566056,0.207205166154285,0.136178050595985,0.482928798221369
0.364598671122592,0.454282566841696,0.180991890821279,0.149340094021348,0.493727566421808
0.325005046049777,0.531639876307468,0.214894955901452,0.135687425325077,0.445645482813826
0.337565327629692,0.455079013163126,0.177312341715388,0.159051985694402,0.457104158831636
0.401790718685447,0.464030524574673,0.221945174840363,0.190024735812226,0.477328297076084
0.322659890443415,0.4772047624422,0.24181972842194,0.133399420243764,0.513974291325268
0.335615662441669,0.487767908700593,0.25493746070235,0.196489562682585,0.481216212314248
0.345472045307376,0.485168877770824,0.231501614115367,0.150268901349821,0.496660302605986
0.266985309883063,0.498262194293631,0.230112722095818,0.130228815381424,0.484028924963636
0.392200437460368,0.471518824153098,0.213176973084147,0.13853817142318,0.469117233899205
0.200366960090888,0.527333239263647,0.187615017628995,0.118935980480134,0.513639418904341
0.317687620191734,0.459681900857249,0.199641425275302,0.195367271541795,0.496261636108057
0.363767517378597,0.507346694498388,0.136954369187529,0.152305355667915,0.481232966753695
0.289690802324842,0.474198953088677,0.161280678820182,0.114147389239993,0.452413245054748
0.365342721722074,0.488848786663163,0.195103057819407,0.161079949721257,0.488320928205624
NA,NA,NA,NA,NA
0.387508045617014,0.450157017114134,0.238487460551374,0.190598407392049,0.507695087168546
NA,NA,NA,NA,NA
0.369433048260987,0.49127855729664,0.218690725022066,0.175827372273107,0.498218660887197
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.317069448399992,0.498447839797648,0.126923234035237,0.16491008370187,0.485474240050287
0.32300780771772,0.510270924257395,0.174679445114754,0.153155561545259,0.535618840479286
0.397670492307685,0.497028424669837,0.260459162167034,0.151323434007539,0.452286209800925
0.30110226329604,0.491891255735926,0.197272298459654,0.170017473999918,0.507373057659735
0.31438043214729,0.490953592279148,0.207505703148977,0.176667155720177,0.522840119882904
NA,NA,NA,NA,NA
0.367165971528334,0.496278004297211,0.178855331470005,0.107160499737332,0.473475199782849
0.359982310544176,0.476710506136642,0.222020766166707,0.114539579240472,0.480635290786194
0.325047316095693,0.442156046873424,0.216919939727091,0.118652018356656,0.487790380494885
NA,NA,NA,NA,NA
0.350647529887266,0.504436969381616,0.19513593728361,0.179493935394227,0.466869671972288
